transaction_id,customer_id,receiver_id, amount ,transaction_date,transaction_time,device_type,status,is_fraud,day_type
TXN00488,CUST0182,RECV0143,1667.93,12-01-2026,22:55:32,ANDROID,SUCCESSFUL,0,Weekday
TXN00489,CUST0026,RECV0029,244.08,23-04-2026,19:50:54,WEB,SUCCESSFUL,0,Weekday
TXN00490,CUST0022,RECV0026,8729.21,10-05-2026,05:46:18,IOS,SUCCESSFUL,1,Weekend
TXN00491,CUST0256,RECV0145,2859.89,26-01-2026,03:54:12,ANDROID,SUCCESSFUL,0,Weekday
TXN00492,CUST0004,RECV0122,91.93,04-03-2026,05:05:17,WEB,SUCCESSFUL,0,Weekday
TXN00493,CUST0185,RECV0039,1946.72,11-06-2026,13:50:14,WEB,SUCCESSFUL,0,Weekday
TXN00494,CUST0212,RECV0133,2705.2,15-04-2026,00:28:09,IOS,SUCCESSFUL,0,Weekday
TXN00495,CUST0036,RECV0125,894.38,22-01-2026,13:03:25,ANDROID,SUCCESSFUL,0,Weekday
TXN00496,CUST0078,RECV0026,178.54,28-05-2026,16:18:26,WEB,SUCCESSFUL,0,Weekday
TXN00497,CUST0156,RECV0003,194.85,22-03-2026,19:58:09,WEB,SUCCESSFUL,0,Weekend
TXN00498,CUST0106,RECV0114,248.16,20-05-2026,12:49:12,WEB,SUCCESSFUL,0,Weekday
TXN00499,CUST0019,RECV0118,3353.6,18-05-2026,16:34:18,ANDROID,SUCCESSFUL,0,Weekday
TXN00500,CUST0160,RECV0026,4398.08,14-05-2026,17:37:16,ANDROID,SUCCESSFUL,0,Weekday
TXN00501,CUST0217,RECV0073,285.86,10-05-2026,20:32:22,IOS,SUCCESSFUL,0,Weekend
TXN00502,CUST0064,RECV0118,1163.73,25-04-2026,23:37:36,ANDROID,SUCCESSFUL,1,Weekend
TXN00503,CUST0120,RECV0026,375.7,31-03-2026,18:43:08,WEB,SUCCESSFUL,0,Weekday
TXN00504,CUST0127,RECV0012,421.14,27-01-2026,14:06:09,IOS,SUCCESSFUL,0,Weekday
TXN00505,CUST0042,RECV0141,3320.64,24-01-2026,02:23:43,IOS,SUCCESSFUL,0,Weekend
TXN00506,CUST0203,RECV0109,776.64,09-03-2026,15:46:26,WEB,SUCCESSFUL,0,Weekday
TXN00507,CUST0259,RECV0118,2099.43,02-02-2026,03:44:13,WEB,SUCCESSFUL,1,Weekday
TXN00508,CUST0081,RECV0031,514.38,24-05-2026,03:07:23,IOS,SUCCESSFUL,0,Weekend
TXN00509,CUST0079,RECV0096,1735.2,31-01-2026,00:50:09,IOS,SUCCESSFUL,0,Weekend
TXN00510,CUST0216,RECV0079,908.45,13-01-2026,05:52:47,ANDROID,SUCCESSFUL,0,Weekday
TXN00511,CUST0179,RECV0107,2504.4,18-01-2026,18:28:57,IOS,SUCCESSFUL,0,Weekend
TXN00512,CUST0244,RECV0141,464.26,05-06-2026,14:42:28,IOS,SUCCESSFUL,0,Weekday
TXN00513,CUST0167,RECV0105,2840.32,23-01-2026,10:34:02,IOS,SUCCESSFUL,0,Weekday
TXN00514,CUST0143,RECV0141,1716.15,15-06-2026,20:50:49,WEB,SUCCESSFUL,0,Weekday
TXN00515,CUST0064,RECV0050,268.41,14-06-2026,18:48:03,WEB,SUCCESSFUL,0,Weekend
TXN00516,CUST0097,RECV0005,3417.99,02-05-2026,00:17:50,ANDROID,SUCCESSFUL,1,Weekend
TXN00517,CUST0228,RECV0083,3634.81,22-01-2026,15:55:59,ANDROID,FAILED,0,Weekday
TXN00518,CUST0093,RECV0013,4664.18,17-04-2026,02:07:06,IOS,SUCCESSFUL,0,Weekday
TXN00519,CUST0074,RECV0087,1178.24,16-02-2026,21:10:03,IOS,SUCCESSFUL,0,Weekday
TXN00520,CUST0093,RECV0077,1229.97,07-01-2026,04:26:57,IOS,SUCCESSFUL,0,Weekday
TXN00521,CUST0062,RECV0012,4561.87,14-01-2026,16:48:32,IOS,SUCCESSFUL,0,Weekday
TXN00522,CUST0138,RECV0013,1642.05,16-01-2026,00:26:40,IOS,SUCCESSFUL,0,Weekday
TXN00523,CUST0138,RECV0026,287.35,22-05-2026,09:36:26,ANDROID,SUCCESSFUL,1,Weekday
TXN00524,CUST0257,RECV0037,4440.15,22-02-2026,07:34:27,ANDROID,SUCCESSFUL,0,Weekend
TXN00525,CUST0232,RECV0088,563.58,11-01-2026,09:41:10,WEB,FAILED,0,Weekend
TXN00526,CUST0140,RECV0026,1601.38,03-06-2026,20:13:37,IOS,SUCCESSFUL,0,Weekday
TXN00527,CUST0024,RECV0145,630.95,11-02-2026,03:53:08,WEB,SUCCESSFUL,1,Weekday
TXN00528,CUST0222,RECV0082,112.04,23-02-2026,20:16:48,IOS,SUCCESSFUL,0,Weekday
TXN00529,CUST0126,RECV0088,721.76,19-06-2026,10:01:58,WEB,SUCCESSFUL,0,Weekday
TXN00530,CUST0002,RECV0003,2779.49,05-06-2026,17:57:44,IOS,SUCCESSFUL,0,Weekday
TXN00531,CUST0042,RECV0138,2010.16,16-06-2026,14:43:07,WEB,SUCCESSFUL,1,Weekday
TXN00532,CUST0184,RECV0118,497.45,10-04-2026,14:23:59,ANDROID,SUCCESSFUL,0,Weekday
TXN00533,CUST0114,RECV0092,480.42,06-01-2026,20:19:51,WEB,SUCCESSFUL,0,Weekday
TXN00534,CUST0253,RECV0088,1353.14,03-04-2026,19:13:00,WEB,SUCCESSFUL,0,Weekday
TXN00535,CUST0203,RECV0146,6729.39,29-01-2026,17:12:42,ANDROID,SUCCESSFUL,0,Weekday
TXN00536,CUST0090,RECV0017,3891.62,17-01-2026,16:46:50,ANDROID,SUCCESSFUL,1,Weekend
TXN00537,CUST0012,RECV0065,1516.78,27-06-2026,00:27:41,IOS,SUCCESSFUL,0,Weekend
TXN00538,CUST0027,RECV0105,3597.15,24-03-2026,16:29:31,WEB,SUCCESSFUL,0,Weekday
TXN00539,CUST0115,RECV0125,1428.56,13-01-2026,00:25:12,IOS,SUCCESSFUL,0,Weekday
TXN00540,CUST0013,RECV0109,417.03,27-02-2026,06:10:21,ANDROID,SUCCESSFUL,0,Weekday
TXN00541,CUST0050,RECV0007,690.98,08-01-2026,10:53:16,WEB,SUCCESSFUL,0,Weekday
TXN00542,CUST0123,RECV0086,717.75,29-03-2026,02:49:38,ANDROID,SUCCESSFUL,0,Weekend
TXN00543,CUST0229,RECV0073,961.46,29-05-2026,10:56:54,IOS,SUCCESSFUL,0,Weekday
TXN00544,CUST0032,RECV0012,1051.7,24-04-2026,03:43:03,ANDROID,SUCCESSFUL,0,Weekday
TXN00545,CUST0196,RECV0125,2945.03,13-04-2026,21:39:00,WEB,SUCCESSFUL,0,Weekday
TXN00546,CUST0220,RECV0087,823.71,08-06-2026,00:29:33,WEB,SUCCESSFUL,0,Weekday
TXN00547,CUST0056,RECV0118,3653.93,27-01-2026,18:08:40,ANDROID,SUCCESSFUL,1,Weekday
TXN00548,CUST0216,RECV0114,1815.38,04-05-2026,01:03:08,ANDROID,SUCCESSFUL,0,Weekday
TXN00549,CUST0184,RECV0139,903.87,21-03-2026,15:19:38,ANDROID,SUCCESSFUL,0,Weekend
TXN00550,CUST0005,RECV0038,8323.08,13-05-2026,01:27:22,WEB,SUCCESSFUL,1,Weekday
TXN00551,CUST0104,RECV0026,1643.73,18-01-2026,14:38:44,WEB,SUCCESSFUL,0,Weekend
TXN00552,CUST0172,RECV0145,1630.07,07-06-2026,15:14:58,ANDROID,FAILED,1,Weekend
TXN00553,CUST0118,RECV0062,2303.55,30-04-2026,23:24:13,IOS,SUCCESSFUL,0,Weekday
TXN00554,CUST0186,RECV0073,1400.05,03-01-2026,09:28:12,ANDROID,SUCCESSFUL,0,Weekend
TXN00555,CUST0023,RECV0034,1426.19,08-01-2026,23:11:21,IOS,SUCCESSFUL,0,Weekday
TXN00556,CUST0092,RECV0034,1230.84,20-02-2026,21:08:24,ANDROID,SUCCESSFUL,0,Weekday
TXN00557,CUST0174,RECV0148,1286.94,23-02-2026,21:10:33,IOS,SUCCESSFUL,0,Weekday
TXN00558,CUST0223,RECV0141,2659.44,17-01-2026,17:24:44,ANDROID,SUCCESSFUL,0,Weekend
TXN00559,CUST0220,RECV0073,245.62,12-06-2026,06:54:34,WEB,SUCCESSFUL,0,Weekday
TXN00560,CUST0168,RECV0034,782.62,05-03-2026,18:56:31,WEB,SUCCESSFUL,0,Weekday
TXN00561,CUST0241,RECV0043,191.31,19-06-2026,16:23:31,WEB,SUCCESSFUL,0,Weekday
TXN00562,CUST0165,RECV0124,2568.86,06-04-2026,15:17:37,IOS,SUCCESSFUL,0,Weekday
TXN00563,CUST0019,RECV0148,622.16,23-02-2026,12:13:19,ANDROID,SUCCESSFUL,0,Weekday
TXN00564,CUST0081,RECV0087,4148.98,06-04-2026,09:28:33,ANDROID,SUCCESSFUL,0,Weekday
TXN00565,CUST0022,RECV0087,1395.98,30-04-2026,13:26:23,IOS,SUCCESSFUL,0,Weekday
TXN00566,CUST0140,RECV0088,8243.06,08-04-2026,02:18:53,IOS,SUCCESSFUL,1,Weekday
TXN00567,CUST0041,RECV0026,15538.76,12-03-2026,06:21:12,WEB,SUCCESSFUL,1,Weekday
TXN00568,CUST0155,RECV0049,3346.27,24-06-2026,22:47:34,ANDROID,SUCCESSFUL,0,Weekday
TXN00569,CUST0154,RECV0104,3681.25,14-03-2026,20:00:30,WEB,SUCCESSFUL,0,Weekend
TXN00570,CUST0204,RECV0118,993.6,28-02-2026,16:37:50,ANDROID,SUCCESSFUL,0,Weekend
TXN00571,CUST0237,RECV0081,1494.22,29-03-2026,22:26:13,IOS,SUCCESSFUL,0,Weekend
TXN00572,CUST0016,RECV0141,577.18,06-04-2026,00:31:51,WEB,SUCCESSFUL,0,Weekday
TXN00573,CUST0174,RECV0104,442.93,27-02-2026,17:19:20,WEB,SUCCESSFUL,0,Weekday
TXN00574,CUST0105,RECV0125,2880.18,11-04-2026,14:40:57,WEB,SUCCESSFUL,1,Weekend
TXN00575,CUST0054,RECV0009,795.94,22-06-2026,15:01:11,WEB,SUCCESSFUL,0,Weekday
TXN00576,CUST0146,RECV0026,1566.82,22-02-2026,01:23:33,IOS,FAILED,0,Weekend
TXN00577,CUST0211,RECV0087,9305.27,11-04-2026,02:24:57,WEB,SUCCESSFUL,1,Weekend
TXN00578,CUST0106,RECV0122,4013.44,21-03-2026,18:12:32,IOS,SUCCESSFUL,1,Weekend
TXN00579,CUST0142,RECV0141,2346.57,21-02-2026,19:51:15,IOS,SUCCESSFUL,0,Weekend
TXN00580,CUST0252,RECV0011,2995.47,28-04-2026,20:56:58,IOS,SUCCESSFUL,0,Weekday
TXN00581,CUST0153,RECV0045,8123.91,11-04-2026,19:46:27,ANDROID,SUCCESSFUL,0,Weekend
TXN00582,CUST0094,RECV0101,1713.77,28-06-2026,07:56:55,ANDROID,SUCCESSFUL,0,Weekend
TXN00583,CUST0150,RECV0056,3009.72,20-06-2026,17:07:23,IOS,SUCCESSFUL,0,Weekend
TXN00584,CUST0259,RECV0043,5967.33,25-03-2026,01:29:01,WEB,SUCCESSFUL,0,Weekday
TXN00585,CUST0237,RECV0125,5251.54,08-04-2026,01:00:16,IOS,SUCCESSFUL,0,Weekday
TXN00586,CUST0168,RECV0125,323.75,21-06-2026,17:42:15,ANDROID,SUCCESSFUL,0,Weekend
TXN00587,CUST0072,RECV0042,988.77,01-05-2026,19:06:11,ANDROID,SUCCESSFUL,0,Weekday
TXN00588,CUST0201,RECV0073,754.79,13-02-2026,14:22:11,ANDROID,SUCCESSFUL,0,Weekday
TXN00589,CUST0111,RECV0134,213.69,24-04-2026,21:57:06,WEB,SUCCESSFUL,0,Weekday
TXN00590,CUST0228,RECV0013,1855.49,14-01-2026,07:23:58,ANDROID,SUCCESSFUL,0,Weekday
TXN00591,CUST0009,RECV0073,2446.6,18-04-2026,21:42:04,ANDROID,SUCCESSFUL,0,Weekend
TXN00592,CUST0086,RECV0013,7416.1,12-02-2026,20:12:39,WEB,SUCCESSFUL,1,Weekday
TXN00593,CUST0203,RECV0148,613.52,20-04-2026,12:41:20,ANDROID,FAILED,1,Weekday
TXN00594,CUST0235,RECV0034,3813.91,26-02-2026,01:04:56,IOS,SUCCESSFUL,0,Weekday
TXN00595,CUST0256,RECV0146,1903.66,27-01-2026,19:20:40,ANDROID,SUCCESSFUL,0,Weekday
TXN00596,CUST0069,RECV0118,2240.98,27-03-2026,15:04:21,WEB,FAILED,0,Weekday
TXN00597,CUST0230,RECV0060,4396.83,08-04-2026,00:14:01,WEB,SUCCESSFUL,0,Weekday
TXN00598,CUST0159,RECV0063,1814.35,02-03-2026,04:23:31,ANDROID,SUCCESSFUL,0,Weekday
TXN00599,CUST0193,RECV0061,786.69,22-02-2026,14:47:56,WEB,SUCCESSFUL,0,Weekend
TXN00600,CUST0163,RECV0011,3188.45,14-06-2026,20:52:18,IOS,SUCCESSFUL,0,Weekend
TXN00601,CUST0170,RECV0013,2874.88,29-03-2026,21:44:46,ANDROID,SUCCESSFUL,1,Weekend
TXN00602,CUST0165,RECV0002,279.84,16-02-2026,01:40:09,ANDROID,SUCCESSFUL,1,Weekday
TXN00603,CUST0047,RECV0053,3246.47,14-02-2026,13:46:29,ANDROID,SUCCESSFUL,0,Weekend
TXN00604,CUST0102,RECV0064,812.14,04-03-2026,14:40:12,WEB,SUCCESSFUL,0,Weekday
TXN00605,CUST0041,RECV0043,2725.68,03-04-2026,16:39:47,IOS,SUCCESSFUL,0,Weekday
TXN00606,CUST0247,RECV0110,861.09,06-01-2026,19:34:09,IOS,SUCCESSFUL,0,Weekday
TXN00607,CUST0132,RECV0117,3602.79,08-04-2026,19:30:04,WEB,SUCCESSFUL,0,Weekday
TXN00608,CUST0241,RECV0148,1599.08,20-02-2026,23:23:31,WEB,SUCCESSFUL,1,Weekday
TXN00609,CUST0203,RECV0079,6657.68,06-04-2026,02:26:56,WEB,FAILED,0,Weekday
TXN00610,CUST0198,RECV0125,2773.46,25-05-2026,11:32:45,WEB,SUCCESSFUL,0,Weekday
TXN00611,CUST0189,RECV0125,268.35,28-06-2026,07:15:30,WEB,FAILED,0,Weekend
TXN00612,CUST0015,RECV0038,1551.55,28-06-2026,21:09:16,IOS,SUCCESSFUL,0,Weekend
TXN00613,CUST0083,RECV0087,7654.1,04-01-2026,12:45:37,IOS,SUCCESSFUL,0,Weekend
TXN00614,CUST0097,RECV0125,2517.75,19-04-2026,21:56:24,WEB,SUCCESSFUL,1,Weekend
TXN00615,CUST0211,RECV0012,411.84,23-01-2026,04:17:47,IOS,SUCCESSFUL,0,Weekday
TXN00616,CUST0204,RECV0141,1243.68,28-06-2026,03:04:49,ANDROID,SUCCESSFUL,0,Weekend
TXN00617,CUST0214,RECV0125,1343.08,17-06-2026,05:45:08,IOS,SUCCESSFUL,0,Weekday
TXN00618,CUST0258,RECV0055,2486.45,29-01-2026,23:11:51,ANDROID,SUCCESSFUL,0,Weekday
TXN00619,CUST0210,RECV0028,2210.24,23-04-2026,02:18:05,ANDROID,SUCCESSFUL,0,Weekday
TXN00620,CUST0033,RECV0148,977.15,29-03-2026,03:00:03,WEB,SUCCESSFUL,0,Weekend
TXN00621,CUST0022,RECV0073,492.67,25-01-2026,08:59:31,WEB,SUCCESSFUL,0,Weekend
TXN00622,CUST0220,RECV0088,1914.42,28-03-2026,11:42:25,ANDROID,SUCCESSFUL,0,Weekend
TXN00623,CUST0183,RECV0001,1035.8,26-03-2026,12:46:53,WEB,SUCCESSFUL,0,Weekday
TXN00624,CUST0014,RECV0013,305.39,04-06-2026,07:23:28,WEB,SUCCESSFUL,0,Weekday
TXN00625,CUST0244,RECV0049,11673.64,12-05-2026,00:40:23,IOS,SUCCESSFUL,1,Weekday
TXN00626,CUST0167,RECV0125,2165.24,23-06-2026,02:22:27,WEB,SUCCESSFUL,0,Weekday
TXN00627,CUST0052,RECV0148,2118.98,09-04-2026,18:50:54,WEB,SUCCESSFUL,0,Weekday
TXN00628,CUST0066,RECV0078,3162.66,08-05-2026,14:10:57,WEB,SUCCESSFUL,0,Weekday
TXN00629,CUST0247,RECV0063,1407.75,19-06-2026,22:05:06,WEB,SUCCESSFUL,0,Weekday
TXN00630,CUST0015,RECV0084,3087.85,11-02-2026,07:46:16,IOS,SUCCESSFUL,0,Weekday
TXN00631,CUST0064,RECV0013,1290.8,20-06-2026,02:50:44,IOS,SUCCESSFUL,0,Weekend
TXN00632,CUST0034,RECV0118,175.17,14-06-2026,12:41:41,WEB,SUCCESSFUL,0,Weekend
TXN00633,CUST0120,RECV0034,1653.61,27-02-2026,18:59:12,WEB,SUCCESSFUL,1,Weekday
TXN00634,CUST0189,RECV0098,1288.56,02-02-2026,09:03:37,ANDROID,SUCCESSFUL,0,Weekday
TXN00635,CUST0217,RECV0033,2342.64,23-03-2026,18:14:06,WEB,SUCCESSFUL,0,Weekday
TXN00636,CUST0236,RECV0034,252.85,22-03-2026,21:29:09,IOS,SUCCESSFUL,0,Weekend
TXN00637,CUST0018,RECV0013,321.52,03-06-2026,08:54:45,ANDROID,SUCCESSFUL,0,Weekday
TXN00638,CUST0111,RECV0125,1875.28,07-05-2026,22:13:54,ANDROID,SUCCESSFUL,1,Weekday
TXN00639,CUST0027,RECV0101,607.87,15-02-2026,05:01:35,WEB,SUCCESSFUL,0,Weekend
TXN00640,CUST0243,RECV0101,2421.42,31-03-2026,09:18:44,WEB,SUCCESSFUL,0,Weekday
TXN00641,CUST0202,RECV0012,569.58,25-01-2026,22:19:29,ANDROID,SUCCESSFUL,0,Weekend
TXN00642,CUST0071,RECV0075,1854.79,24-04-2026,06:51:47,ANDROID,SUCCESSFUL,0,Weekday
TXN00643,CUST0005,RECV0148,3922.19,03-04-2026,12:27:43,ANDROID,SUCCESSFUL,1,Weekday
TXN00644,CUST0050,RECV0046,1582.99,02-04-2026,16:41:21,ANDROID,SUCCESSFUL,0,Weekday
TXN00645,CUST0046,RECV0098,982.68,29-04-2026,14:23:00,WEB,SUCCESSFUL,0,Weekday
TXN00646,CUST0063,RECV0131,2702.56,06-05-2026,18:36:30,WEB,SUCCESSFUL,0,Weekday
TXN00647,CUST0049,RECV0088,1036.84,01-06-2026,13:19:36,WEB,SUCCESSFUL,0,Weekday
TXN00648,CUST0033,RECV0118,2184.15,18-05-2026,16:31:04,WEB,SUCCESSFUL,1,Weekday
TXN00649,CUST0064,RECV0031,5783.24,23-02-2026,22:11:00,WEB,SUCCESSFUL,0,Weekday
TXN00650,CUST0063,RECV0148,416.83,11-01-2026,17:16:54,ANDROID,SUCCESSFUL,0,Weekend
TXN00651,CUST0064,RECV0013,761.41,10-05-2026,00:15:19,WEB,FAILED,1,Weekend
TXN00652,CUST0151,RECV0036,2703.15,18-06-2026,10:33:58,WEB,SUCCESSFUL,0,Weekday
TXN00653,CUST0108,RECV0073,177.24,26-06-2026,04:19:54,ANDROID,SUCCESSFUL,0,Weekday
TXN00654,CUST0084,RECV0066,1084.67,13-04-2026,04:34:13,WEB,SUCCESSFUL,0,Weekday
TXN00655,CUST0138,RECV0050,4498.1,12-06-2026,21:41:52,WEB,SUCCESSFUL,0,Weekday
TXN00656,CUST0215,RECV0125,2351.22,09-02-2026,07:04:17,WEB,SUCCESSFUL,0,Weekday
TXN00657,CUST0209,RECV0087,1746.76,17-01-2026,08:09:55,IOS,SUCCESSFUL,0,Weekend
TXN00658,CUST0006,RECV0057,5417.53,26-01-2026,03:11:33,ANDROID,SUCCESSFUL,0,Weekday
TXN00659,CUST0251,RECV0147,959.46,25-01-2026,08:38:06,WEB,SUCCESSFUL,0,Weekend
TXN00660,CUST0163,RECV0118,5595.81,10-04-2026,17:38:56,WEB,SUCCESSFUL,0,Weekday
TXN00661,CUST0028,RECV0064,1240.11,13-06-2026,22:29:11,IOS,SUCCESSFUL,0,Weekend
TXN00662,CUST0240,RECV0125,616.26,09-05-2026,07:19:40,WEB,SUCCESSFUL,0,Weekend
TXN00663,CUST0209,RECV0021,2865.44,22-03-2026,05:36:03,ANDROID,SUCCESSFUL,1,Weekend
TXN00664,CUST0253,RECV0109,368.16,03-01-2026,04:30:31,WEB,SUCCESSFUL,0,Weekend
TXN00665,CUST0064,RECV0148,3365.94,14-04-2026,00:45:27,WEB,SUCCESSFUL,0,Weekday
TXN00666,CUST0177,RECV0136,3422.22,04-03-2026,19:28:10,ANDROID,SUCCESSFUL,0,Weekday
TXN00667,CUST0116,RECV0141,5641.44,14-02-2026,13:31:24,ANDROID,SUCCESSFUL,0,Weekend
TXN00668,CUST0174,RECV0013,352.46,23-06-2026,09:19:30,ANDROID,SUCCESSFUL,0,Weekday
TXN00669,CUST0002,RECV0056,1807.51,11-06-2026,16:52:57,WEB,FAILED,0,Weekday
TXN00670,CUST0250,RECV0118,1207.23,15-01-2026,03:00:22,IOS,SUCCESSFUL,0,Weekday
TXN00671,CUST0206,RECV0125,809.92,01-04-2026,16:32:57,ANDROID,SUCCESSFUL,0,Weekday
TXN00672,CUST0250,RECV0026,829.68,02-01-2026,12:23:19,IOS,SUCCESSFUL,0,Weekday
TXN00673,CUST0138,RECV0113,1008.28,28-01-2026,23:27:00,IOS,SUCCESSFUL,0,Weekday
TXN00674,CUST0102,RECV0073,2246.95,29-01-2026,23:21:57,IOS,FAILED,0,Weekday
TXN00675,CUST0102,RECV0069,1691.63,03-05-2026,17:31:51,IOS,SUCCESSFUL,0,Weekend
TXN00676,CUST0167,RECV0100,1158.07,13-04-2026,00:08:09,ANDROID,SUCCESSFUL,0,Weekday
TXN00677,CUST0122,RECV0088,192.15,14-01-2026,23:00:27,WEB,SUCCESSFUL,0,Weekday
TXN00678,CUST0249,RECV0064,195.72,22-01-2026,16:11:15,WEB,SUCCESSFUL,0,Weekday
TXN00679,CUST0135,RECV0125,54.22,29-06-2026,03:44:46,WEB,SUCCESSFUL,0,Weekday
TXN00680,CUST0097,RECV0039,6228.8,01-06-2026,12:02:17,ANDROID,SUCCESSFUL,0,Weekday
TXN00681,CUST0219,RECV0024,59.48,05-01-2026,13:33:19,IOS,SUCCESSFUL,0,Weekday
TXN00682,CUST0114,RECV0016,245.85,28-03-2026,01:19:07,WEB,SUCCESSFUL,0,Weekend
TXN00683,CUST0180,RECV0073,1095.71,18-04-2026,23:20:13,WEB,SUCCESSFUL,1,Weekend
TXN00684,CUST0052,RECV0088,3015.13,21-04-2026,03:06:42,IOS,FAILED,0,Weekday
TXN00685,CUST0067,RECV0093,5940.99,26-03-2026,16:38:23,WEB,SUCCESSFUL,0,Weekday
TXN00686,CUST0108,RECV0028,2859.28,30-05-2026,19:07:02,WEB,SUCCESSFUL,0,Weekend
TXN00687,CUST0098,RECV0026,5604.83,19-02-2026,09:46:30,IOS,SUCCESSFUL,1,Weekday
TXN00688,CUST0079,RECV0125,1376.03,12-01-2026,17:22:57,IOS,SUCCESSFUL,0,Weekday
TXN00689,CUST0061,RECV0125,213.25,22-04-2026,00:10:38,WEB,SUCCESSFUL,0,Weekday
TXN00690,CUST0149,RECV0016,5763.49,12-01-2026,06:47:52,WEB,SUCCESSFUL,0,Weekday
TXN00691,CUST0039,RECV0131,2606.79,12-02-2026,12:38:17,IOS,SUCCESSFUL,0,Weekday
TXN00692,CUST0082,RECV0118,6324.16,27-05-2026,14:32:45,WEB,SUCCESSFUL,1,Weekday
TXN00693,CUST0156,RECV0034,2611.59,26-02-2026,07:02:34,ANDROID,SUCCESSFUL,0,Weekday
TXN00694,CUST0076,RECV0070,2367.91,13-03-2026,20:15:52,ANDROID,SUCCESSFUL,0,Weekday
TXN00695,CUST0001,RECV0012,1875.18,16-06-2026,02:45:56,IOS,SUCCESSFUL,0,Weekday
TXN00696,CUST0069,RECV0076,7144.32,15-04-2026,20:52:00,ANDROID,SUCCESSFUL,0,Weekday
TXN00697,CUST0144,RECV0073,4256.24,15-02-2026,03:46:47,WEB,SUCCESSFUL,0,Weekend
TXN00698,CUST0132,RECV0142,1922.61,10-06-2026,07:20:17,IOS,SUCCESSFUL,0,Weekday
TXN00699,CUST0203,RECV0112,2176.66,09-02-2026,02:31:11,IOS,SUCCESSFUL,0,Weekday
TXN00700,CUST0097,RECV0047,145.35,26-05-2026,09:10:56,ANDROID,SUCCESSFUL,0,Weekday
TXN00701,CUST0097,RECV0125,6786.31,18-01-2026,03:46:33,IOS,SUCCESSFUL,1,Weekend
TXN00702,CUST0052,RECV0029,131.31,07-04-2026,01:08:15,WEB,SUCCESSFUL,0,Weekday
TXN00703,CUST0074,RECV0003,1647.27,10-06-2026,17:47:52,ANDROID,SUCCESSFUL,0,Weekday
TXN00704,CUST0044,RECV0012,13269.09,21-02-2026,09:21:30,ANDROID,SUCCESSFUL,0,Weekend
TXN00705,CUST0137,RECV0006,1510.69,10-06-2026,17:18:06,ANDROID,SUCCESSFUL,0,Weekday
TXN00706,CUST0073,RECV0007,1203.72,01-01-2026,04:22:41,IOS,SUCCESSFUL,0,Weekday
TXN00707,CUST0197,RECV0029,725.38,25-06-2026,07:06:18,ANDROID,SUCCESSFUL,0,Weekday
TXN00708,CUST0171,RECV0022,281.17,31-01-2026,04:11:27,WEB,SUCCESSFUL,0,Weekend
TXN00709,CUST0093,RECV0078,2413.64,23-06-2026,11:56:06,IOS,SUCCESSFUL,0,Weekday
TXN00710,CUST0189,RECV0020,435.08,09-03-2026,20:09:20,ANDROID,SUCCESSFUL,0,Weekday
TXN00711,CUST0245,RECV0125,270.48,18-01-2026,04:05:20,IOS,SUCCESSFUL,0,Weekend
TXN00712,CUST0198,RECV0125,1035.99,01-04-2026,19:50:40,IOS,SUCCESSFUL,0,Weekday
TXN00713,CUST0126,RECV0128,2905.55,09-04-2026,17:34:52,IOS,SUCCESSFUL,0,Weekday
TXN00714,CUST0216,RECV0057,2510.14,15-05-2026,11:00:13,ANDROID,SUCCESSFUL,0,Weekday
TXN00715,CUST0186,RECV0035,151.6,23-05-2026,11:23:54,ANDROID,SUCCESSFUL,0,Weekend
TXN00716,CUST0151,RECV0013,1143.02,28-04-2026,07:13:52,IOS,SUCCESSFUL,0,Weekday
TXN00717,CUST0071,RECV0037,1380.3,31-01-2026,22:27:23,ANDROID,SUCCESSFUL,0,Weekend
TXN00718,CUST0038,RECV0041,4264.36,03-05-2026,07:04:00,ANDROID,SUCCESSFUL,1,Weekend
TXN00719,CUST0077,RECV0036,1940.54,16-02-2026,09:30:26,WEB,SUCCESSFUL,0,Weekday
TXN00720,CUST0007,RECV0073,866.58,15-03-2026,19:48:11,ANDROID,SUCCESSFUL,0,Weekend
TXN00721,CUST0203,RECV0117,1530.54,19-04-2026,18:32:19,IOS,SUCCESSFUL,0,Weekend
TXN00722,CUST0081,RECV0134,1230.75,11-03-2026,23:13:25,ANDROID,SUCCESSFUL,0,Weekday
TXN00723,CUST0201,RECV0144,3943.06,17-02-2026,22:29:30,ANDROID,SUCCESSFUL,0,Weekday
TXN00724,CUST0208,RECV0145,1410.06,08-04-2026,08:06:06,ANDROID,SUCCESSFUL,0,Weekday
TXN00725,CUST0172,RECV0141,1096.99,08-01-2026,06:38:00,ANDROID,SUCCESSFUL,0,Weekday
TXN00726,CUST0097,RECV0073,1641.67,22-05-2026,18:02:36,WEB,SUCCESSFUL,1,Weekday
TXN00727,CUST0183,RECV0025,2983.14,03-02-2026,16:06:32,WEB,SUCCESSFUL,0,Weekday
TXN00728,CUST0013,RECV0123,1441.51,31-05-2026,09:10:09,ANDROID,SUCCESSFUL,0,Weekend
TXN00729,CUST0048,RECV0037,2000.64,01-03-2026,16:33:46,ANDROID,SUCCESSFUL,0,Weekend
TXN00730,CUST0175,RECV0087,2459.95,25-04-2026,13:02:57,WEB,SUCCESSFUL,0,Weekend
TXN00731,CUST0199,RECV0012,1371.78,03-03-2026,18:40:31,ANDROID,SUCCESSFUL,0,Weekday
